id,file,percent,hp,time captured,time parsed,manual
forneus,Screenshot (406).png,99.81,3732.0,1545384508,1545389267.0,
flauros,Screenshot (407).png,99.74,5194.0,1545384616,1545389268.0,
forneus,Screenshot (408).png,99.81,3862.0,1545384619,1545389269.0,
halphas,Screenshot (410).png,99.88,2398.0,1545384626,1545389273.0,
amon_ra,Screenshot (411).png,99.89,2131.0,1545384629,1545389274.0,
sabnock,Screenshot (412).png,99.85,3022.0,1545384633,1545389276.0,
flauros,Screenshot (413).png,99.74,5194.0,1545384636,1545389282.0,
forneus,Screenshot (414).png,99.81,3862.0,1545384640,1545389289.0,
flauros,Screenshot (415).png,99.73,5319.0,1545384750,1545389298.0,
forneus,Screenshot (416).png,99.8,3973.0,1545384753,1545389300.0,
barbatos,Screenshot (417).png,93.24,135142.0,1545384756,1545389301.0,
halphas,Screenshot (418).png,99.88,2480.0,1545384760,1545389302.0,
amon_ra,Screenshot (419).png,99.89,2196.0,1545384764,1545389303.0,
sabnock,Screenshot (420).png,99.84,3137.0,1545384766,1545389306.0,
flauros,Screenshot (421).png,99.73,5319.0,1545384770,1545389307.0,
forneus,Screenshot (422).png,99.8,3973.0,1545384774,1545389308.0,
flauros,Screenshot (423).png,99.72,5504.0,1545384883,1545389310.0,
forneus,Screenshot (424).png,99.8,4095.0,1545384886,1545389311.0,
barbatos,Screenshot (425).png,93.01,139864.0,1545384888,1545389312.0,
halphas,Screenshot (426).png,99.87,2574.0,1545384892,1545389313.0,
amon_ra,Screenshot (427).png,99.89,2283.0,1545384896,1545389314.0,
sabnock,Screenshot (428).png,99.84,3246.0,1545384899,1545389315.0,
flauros,Screenshot (429).png,99.72,5504.0,1545384902,1545389317.0,
forneus,Screenshot (430).png,99.8,4095.0,1545384906,1545389319.0,
flauros,Screenshot (431).png,99.72,5687.0,1545385015,1545389320.0,
forneus,Screenshot (432).png,99.79,4235.0,1545385018,1545389322.0,
halphas,Screenshot (434).png,99.87,2657.0,1545385025,1545389324.0,
amon_ra,Screenshot (435).png,99.88,2356.0,1545385028,1545389325.0,
sabnock,Screenshot (436).png,99.83,3362.0,1545385032,1545389327.0,
flauros,Screenshot (437).png,99.72,5687.0,1545385036,1545389328.0,
forneus,Screenshot (438).png,99.79,4235.0,1545385039,1545389329.0,
flauros,Screenshot (439).png,99.71,5849.0,1545385148,1545389330.0,
forneus,Screenshot (440).png,99.78,4363.0,1545385151,1545389333.0,
barbatos,Screenshot (441).png,92.53,149375.0,1545385154,1545389334.0,
halphas,Screenshot (442).png,99.86,2745.0,1545385158,1545389335.0,
amon_ra,Screenshot (443).png,99.88,2452.0,1545385161,1545389336.0,
sabnock,Screenshot (444).png,99.83,3464.0,1545385164,1545389338.0,
flauros,Screenshot (445).png,99.71,5849.0,1545385168,1545389339.0,
forneus,Screenshot (446).png,99.78,4363.0,1545385172,1545389340.0,
flauros,Screenshot (447).png,99.7,6036.0,1545385281,1545389341.0,
forneus,Screenshot (448).png,99.77,4506.0,1545385284,1545389343.0,
barbatos,Screenshot (449).png,92.29,154167.0,1545385287,1545389344.0,
halphas,Screenshot (450).png,99.86,2824.0,1545385290,1545389354.0,
amon_ra,Screenshot (451).png,99.87,2538.0,1545385294,1545389361.0,
sabnock,Screenshot (452).png,99.82,3575.0,1545385297,1545389370.0,
flauros,Screenshot (453).png,99.7,6036.0,1545385301,1545389371.0,
forneus,Screenshot (454).png,99.77,4506.0,1545385305,1545389372.0,
flauros,Screenshot (455).png,99.69,6234.0,1545385414,1545389373.0,
forneus,Screenshot (456).png,99.77,4650.0,1545385416,1545389375.0,
barbatos,Screenshot (457).png,92.05,158915.0,1545385420,1545389376.0,
halphas,Screenshot (458).png,99.85,2907.0,1545385423,1545389378.0,
amon_ra,Screenshot (459).png,99.87,2616.0,1545385427,1545389381.0,
sabnock,Screenshot (460).png,99.82,3672.0,1545385431,1545389383.0,
flauros,Screenshot (461).png,99.69,6234.0,1545385433,1545389385.0,
forneus,Screenshot (462).png,99.77,4650.0,1545385437,1545389386.0,
flauros,Screenshot (463).png,99.68,6414.0,1545385546,1545389387.0,
forneus,Screenshot (464).png,99.76,4776.0,1545385549,1545389389.0,
barbatos,Screenshot (465).png,91.81,163732.0,1545385553,1545389390.0,
halphas,Screenshot (466).png,99.85,2999.0,1545385556,1545389391.0,
amon_ra,Screenshot (467).png,99.86,2705.0,1545385560,1545389392.0,
sabnock,Screenshot (468).png,99.81,3782.0,1545385563,1545389393.0,
flauros,Screenshot (469).png,99.68,6414.0,1545385566,1545389395.0,
forneus,Screenshot (470).png,99.76,4776.0,1545385570,1545389397.0,
flauros,Screenshot (471).png,99.67,6541.0,1545385679,1545389399.0,
forneus,Screenshot (472).png,99.75,4901.0,1545385682,1545389400.0,
halphas,Screenshot (474).png,99.85,3086.0,1545385689,1545389403.0,
amon_ra,Screenshot (475).png,99.86,2790.0,1545385692,1545389404.0,
sabnock,Screenshot (476).png,99.8,3904.0,1545385696,1545389405.0,
flauros,Screenshot (477).png,99.67,6541.0,1545385699,1545389406.0,
forneus,Screenshot (478).png,99.75,4901.0,1545385703,1545389408.0,
flauros,Screenshot (479).png,99.66,6717.0,1545385812,1545389409.0,
forneus,Screenshot (480).png,99.75,5040.0,1545385815,1545389411.0,
barbatos,Screenshot (481).png,91.37,172585.0,1545385818,1545389413.0,
halphas,Screenshot (482).png,99.84,3184.0,1545385821,1545389414.0,
amon_ra,Screenshot (483).png,99.86,2867.0,1545385825,1545389415.0,
sabnock,Screenshot (484).png,99.8,3992.0,1545385828,1545389416.0,
flauros,Screenshot (485).png,99.66,6717.0,1545385832,1545389418.0,
forneus,Screenshot (486).png,99.75,5040.0,1545385835,1545389419.0,
flauros,Screenshot (487).png,99.66,6869.0,1545385944,1545389420.0,
forneus,Screenshot (488).png,99.74,5174.0,1545385947,1545389422.0,
barbatos,Screenshot (489).png,91.13,177422.0,1545385951,1545389423.0,
halphas,Screenshot (490).png,99.84,3272.0,1545385954,1545389425.0,
amon_ra,Screenshot (491).png,99.85,2945.0,1545385957,1545389426.0,
sabnock,Screenshot (492).png,100.0,44.0,1545385961,1545386330.0,
sabnock,Screenshot (492).png,99.79,4103.0,1545385961,1545389427.0,
flauros,Screenshot (493).png,99.66,6869.0,1545385964,1545389429.0,6869
forneus,Screenshot (494).png,99.74,5174.0,1545385968,1545389430.0,
flauros,Screenshot (495).png,99.65,7040.0,1545386077,1545389431.0,7040
forneus,Screenshot (496).png,99.74,5294.0,1545386079,1545389433.0,5294
barbatos,Screenshot (497).png,95.88,82443.0,1545386083,1545386334.0,
barbatos,Screenshot (497).png,90.89,182143.0,1545386083,1545389434.0,
halphas,Screenshot (498).png,99.83,3355.0,1545386086,1545389435.0,
amon_ra,Screenshot (499).png,99.85,3024.0,1545386090,1545389436.0,
sabnock,Screenshot (500).png,99.79,4213.0,1545386093,1545389439.0,
flauros,Screenshot (501).png,99.65,7040.0,1545386096,1545389440.0,7040
forneus,Screenshot (502).png,99.74,5294.0,1545386100,1545389441.0,
flauros,Screenshot (503).png,99.64,7194.0,1545386210,1545389442.0,7194
forneus,Screenshot (504).png,99.73,5446.0,1545386212,1545389443.0,5446
barbatos,Screenshot (505).png,100.0,86.0,1545386216,1545386342.0,
barbatos,Screenshot (505).png,90.66,186712.0,1545386216,1545389445.0,
halphas,Screenshot (506).png,99.83,3448.0,1545386219,1545389446.0,
amon_ra,Screenshot (507).png,99.84,3112.0,1545386222,1545389447.0,
sabnock,Screenshot (508).png,99.78,4335.0,1545386226,1545389449.0,
flauros,Screenshot (509).png,99.64,7194.0,1545386229,1545389450.0,
forneus,Screenshot (510).png,99.73,5446.0,1545386233,1545389452.0,
flauros,Screenshot (511).png,99.63,7371.0,1545386342,1545389453.0,7371
forneus,Screenshot (512).png,99.72,5578.0,1545386345,1545389454.0,5578
barbatos,Screenshot (513).png,90.43,191373.0,1545386348,1545389456.0,
halphas,Screenshot (514).png,99.82,3527.0,1545386352,1545389457.0,
amon_ra,Screenshot (515).png,100.0,34.0,1545386355,1545386368.0,
amon_ra,Screenshot (515).png,99.84,3191.0,1545386355,1545389458.0,
sabnock,Screenshot (516).png,99.78,4442.0,1545386359,1545389460.0,
flauros,Screenshot (517).png,99.63,7371.0,1545386362,1545389461.0,
forneus,Screenshot (518).png,99.72,5578.0,1545386366,1545389462.0,
flauros,Screenshot (519).png,99.62,7541.0,1545386475,1545389464.0,7541
forneus,Screenshot (520).png,99.71,5730.0,1545386478,1545389466.0,5730
barbatos,Screenshot (521).png,100.0,95.0,1545386481,1545386488.0,
barbatos,Screenshot (521).png,90.2,195973.0,1545386481,1545389467.0,
halphas,Screenshot (522).png,99.82,3610.0,1545386485,1545389469.0,
amon_ra,Screenshot (523).png,99.84,3279.0,1545386488,1545389470.0,
sabnock,Screenshot (524).png,99.77,4567.0,1545386491,1545389471.0,
flauros,Screenshot (525).png,99.62,7541.0,1545386495,1545389472.0,
forneus,Screenshot (526).png,99.71,5730.0,1545386499,1545389474.0,
flauros,Screenshot (527).png,99.62,7698.0,1545386608,1545389475.0,7698
forneus,Screenshot (528).png,99.71,5836.0,1545386610,1545389476.0,5836
barbatos,Screenshot (529).png,99.99,200.0,1545386614,1545386634.0,
barbatos,Screenshot (529).png,90.0,200027.0,1545386614,1545389478.0,
halphas,Screenshot (530).png,99.82,3676.0,1545386617,1545389480.0,
amon_ra,Screenshot (531).png,99.83,3334.0,1545386620,1545389481.0,
sabnock,Screenshot (532).png,99.77,4659.0,1545386624,1545389482.0,
flauros,Screenshot (533).png,99.62,7698.0,1545386628,1545389483.0,
forneus,Screenshot (534).png,99.71,5836.0,1545386631,1545389485.0,
flauros,Screenshot (535).png,99.61,7839.0,1545386740,1545389486.0,7839
forneus,Screenshot (536).png,99.7,5976.0,1545386743,1545389487.0,5976
barbatos,Screenshot (537).png,99.99,204.0,1545386746,1545386762.0,
barbatos,Screenshot (537).png,89.76,204713.0,1545386746,1545389489.0,
halphas,Screenshot (538).png,99.81,3760.0,1545386750,1545389490.0,
amon_ra,Screenshot (539).png,99.83,3404.0,1545386753,1545389491.0,
sabnock,Screenshot (540).png,99.76,4766.0,1545386757,1545389493.0,
flauros,Screenshot (541).png,99.61,7839.0,1545386760,1545389494.0,
forneus,Screenshot (542).png,99.7,5976.0,1545386765,1545389496.0,
flauros,Screenshot (543).png,99.6,8005.0,1545386873,1545389497.0,8005
forneus,Screenshot (544).png,99.69,6116.0,1545386876,1545389498.0,6116
barbatos,Screenshot (545).png,99.99,209.0,1545386879,1545386889.0,
barbatos,Screenshot (545).png,89.53,209378.0,1545386879,1545389500.0,
halphas,Screenshot (546).png,99.81,3835.0,1545386883,1545389501.0,
amon_ra,Screenshot (547).png,99.83,3477.0,1545386886,1545389502.0,
sabnock,Screenshot (548).png,99.76,4886.0,1545386890,1545389503.0,
flauros,Screenshot (549).png,99.6,8005.0,1545386893,1545389505.0,
forneus,Screenshot (550).png,99.69,6116.0,1545386897,1545389507.0,
flauros,Screenshot (551).png,99.59,8167.0,1545387006,1545389508.0,8167
forneus,Screenshot (552).png,99.69,6242.0,1545387009,1545389510.0,6242
barbatos,Screenshot (553).png,89.31,213783.0,1545387012,1545389511.0,
halphas,Screenshot (554).png,99.8,3923.0,1545387016,1545389512.0,
amon_ra,Screenshot (555).png,99.82,3552.0,1545387019,1545389513.0,
sabnock,Screenshot (556).png,99.75,4998.0,1545387023,1545389515.0,
flauros,Screenshot (557).png,99.59,8167.0,1545387026,1545389516.0,8167
forneus,Screenshot (558).png,99.69,6242.0,1545387030,1545389517.0,
flauros,Screenshot (559).png,99.58,8316.0,1545387139,1545389518.0,8316
forneus,Screenshot (560).png,99.68,6357.0,1545387141,1545389521.0,6357
barbatos,Screenshot (561).png,89.08,218368.0,1545387145,1545389522.0,
halphas,Screenshot (562).png,99.8,3994.0,1545387148,1545389523.0,
amon_ra,Screenshot (563).png,99.82,3630.0,1545387152,1545389525.0,
sabnock,Screenshot (564).png,100.0,54.0,1545387155,1545387167.0,
sabnock,Screenshot (564).png,99.74,5116.0,1545387155,1545389526.0,
flauros,Screenshot (565).png,99.58,8316.0,1545387159,1545389527.0,
forneus,Screenshot (566).png,99.68,6357.0,1545387162,1545389528.0,
flauros,Screenshot (567).png,99.58,8464.0,1545387271,1545389530.0,8464
forneus,Screenshot (568).png,99.68,6491.0,1545387274,1545389531.0,6491
barbatos,Screenshot (569).png,99.99,222.0,1545387277,1545387292.0,
barbatos,Screenshot (569).png,88.86,222796.0,1545387277,1545389532.0,
halphas,Screenshot (570).png,99.8,4083.0,1545387281,1545389535.0,
amon_ra,Screenshot (571).png,99.81,3710.0,1545387285,1545389536.0,
sabnock,Screenshot (572).png,99.74,5228.0,1545387288,1545389537.0,
flauros,Screenshot (573).png,99.58,8464.0,1545387292,1545389538.0,
forneus,Screenshot (574).png,99.68,6491.0,1545387295,1545389547.0,
flauros,Screenshot (575).png,99.57,8601.0,1545387404,1545389559.0,8601
forneus,Screenshot (576).png,99.67,6609.0,1545387407,1545389561.0,6609
barbatos,Screenshot (577).png,99.99,226.0,1545387411,1545387417.0,
barbatos,Screenshot (577).png,88.66,226742.0,1545387411,1545389562.0,
halphas,Screenshot (578).png,99.79,4140.0,1545387414,1545389563.0,
amon_ra,Screenshot (579).png,99.81,3762.0,1545387417,1545389564.0,
sabnock,Screenshot (580).png,99.73,5330.0,1545387421,1545389567.0,
flauros,Screenshot (581).png,99.57,8601.0,1545387424,1545389568.0,
forneus,Screenshot (582).png,99.67,6609.0,1545387430,1545389570.0,
flauros,Screenshot (583).png,99.56,8735.0,1545387537,1545389571.0,8735
forneus,Screenshot (584).png,99.66,6744.0,1545387540,1545389572.0,6744
barbatos,Screenshot (585).png,99.99,234.0,1545387543,1545387561.0,
barbatos,Screenshot (585).png,88.44,231299.0,1545387543,1545389573.0,
halphas,Screenshot (586).png,99.79,4243.0,1545387547,1545389575.0,
amon_ra,Screenshot (587).png,99.81,3834.0,1545387551,1545389576.0,
sabnock,Screenshot (588).png,99.73,5453.0,1545387553,1545389577.0,
flauros,Screenshot (589).png,99.56,8735.0,1545387557,1545389579.0,
forneus,Screenshot (590).png,99.66,6744.0,1545387561,1545389581.0,
flauros,Screenshot (591).png,99.56,8894.0,1545387670,1545389582.0,8894
forneus,Screenshot (592).png,99.66,6858.0,1545387672,1545389583.0,6858
barbatos,Screenshot (593).png,99.99,235.0,1545387676,1545387691.0,
barbatos,Screenshot (593).png,88.22,235699.0,1545387676,1545389585.0,
halphas,Screenshot (594).png,99.78,4327.0,1545387679,1545389586.0,
amon_ra,Screenshot (595).png,99.8,3903.0,1545387683,1545389587.0,
sabnock,Screenshot (596).png,99.72,5566.0,1545387686,1545389589.0,
flauros,Screenshot (597).png,99.56,8894.0,1545387689,1545389590.0,
forneus,Screenshot (598).png,99.66,6858.0,1545387693,1545389591.0,
flauros,Screenshot (599).png,99.55,9034.0,1545387802,1545389592.0,9034
forneus,Screenshot (600).png,99.65,6980.0,1545387805,1545389595.0,
barbatos,Screenshot (601).png,99.88,2404.0,1545387809,1545387819.0,
barbatos,Screenshot (601).png,87.99,240158.0,1545387809,1545389596.0,
halphas,Screenshot (602).png,99.78,4423.0,1545387812,1545389597.0,
amon_ra,Screenshot (603).png,99.8,3962.0,1545387815,1545389599.0,
sabnock,Screenshot (604).png,99.72,5682.0,1545387819,1545389600.0,
flauros,Screenshot (605).png,99.55,9034.0,1545387822,1545389601.0,
forneus,Screenshot (606).png,99.65,6980.0,1545387826,1545389602.0,
flauros,Screenshot (607).png,99.54,9169.0,1545387935,1545389604.0,9169
forneus,Screenshot (608).png,99.64,7103.0,1545387938,1545389605.0,7103
barbatos,Screenshot (609).png,99.99,244.0,1545387941,1545387963.0,
barbatos,Screenshot (609).png,87.77,244531.0,1545387941,1545389606.0,
halphas,Screenshot (610).png,99.77,4505.0,1545387945,1545389609.0,
amon_ra,Screenshot (611).png,99.8,4038.0,1545387948,1545389610.0,
sabnock,Screenshot (612).png,99.71,5791.0,1545387951,1545389611.0,
flauros,Screenshot (613).png,99.54,9169.0,1545387955,1545389612.0,9169
forneus,Screenshot (614).png,99.64,7103.0,1545387959,1545389614.0,7103
flauros,Screenshot (615).png,99.54,9297.0,1545388068,1545389615.0,9297
forneus,Screenshot (616).png,99.64,7222.0,1545388070,1545389616.0,
barbatos,Screenshot (617).png,99.99,248.0,1545388074,1545388091.0,
barbatos,Screenshot (617).png,87.55,248950.0,1545388074,1545389618.0,
halphas,Screenshot (618).png,99.77,4590.0,1545388077,1545389619.0,
amon_ra,Screenshot (619).png,99.79,4106.0,1545388081,1545389620.0,
sabnock,Screenshot (620).png,99.71,5895.0,1545388084,1545389623.0,
flauros,Screenshot (621).png,99.54,9297.0,1545388088,1545389624.0,
forneus,Screenshot (622).png,99.64,7222.0,1545388091,1545389625.0,
flauros,Screenshot (623).png,99.53,9467.0,1545388201,1545389626.0,9467
forneus,Screenshot (624).png,99.63,7342.0,1545388203,1545389628.0,
barbatos,Screenshot (625).png,99.99,253.0,1545388207,1545388218.0,
barbatos,Screenshot (625).png,87.34,253295.0,1545388207,1545389629.0,
halphas,Screenshot (626).png,99.77,4679.0,1545388210,1545389630.0,
amon_ra,Screenshot (627).png,100.0,44.0,1545388214,1545388221.0,
amon_ra,Screenshot (627).png,99.79,4178.0,1545388214,1545389631.0,
sabnock,Screenshot (628).png,99.7,5992.0,1545388217,1545389633.0,
flauros,Screenshot (629).png,99.53,9467.0,1545388221,1545389634.0,
forneus,Screenshot (630).png,99.63,7342.0,1545388224,1545389637.0,
flauros,Screenshot (631).png,99.52,9596.0,1545388333,1545389638.0,9596
forneus,Screenshot (632).png,99.63,7456.0,1545388336,1545389639.0,7456
barbatos,Screenshot (633).png,99.99,257.0,1545388340,1545388346.0,
barbatos,Screenshot (633).png,87.14,257120.0,1545388340,1545389640.0,
halphas,Screenshot (634).png,99.76,4752.0,1545388343,1545389642.0,
amon_ra,Screenshot (635).png,99.79,4262.0,1545388346,1545389643.0,
sabnock,Screenshot (636).png,99.7,6094.0,1545388350,1545389644.0,
flauros,Screenshot (637).png,99.52,9596.0,1545388353,1545389645.0,
forneus,Screenshot (638).png,99.63,7456.0,1545388357,1545389647.0,
flauros,Screenshot (639).png,99.51,9719.0,1545388466,1545389648.0,9719
forneus,Screenshot (640).png,99.62,7581.0,1545388469,1545389651.0,7581
barbatos,Screenshot (641).png,100.0,26.0,1545388472,1545388490.0,
barbatos,Screenshot (641).png,86.94,261292.0,1545388472,1545389652.0,
halphas,Screenshot (642).png,99.76,4827.0,1545388476,1545389653.0,
amon_ra,Screenshot (643).png,99.78,4325.0,1545388479,1545389655.0,
sabnock,Screenshot (644).png,99.69,6202.0,1545388482,1545389656.0,
flauros,Screenshot (645).png,99.51,9719.0,1545388486,1545389657.0,
forneus,Screenshot (646).png,99.62,7581.0,1545388489,1545389658.0,
flauros,Screenshot (647).png,99.51,9858.0,1545388599,1545389660.0,9858
forneus,Screenshot (648).png,99.61,7713.0,1545388602,1545389661.0,7713
barbatos,Screenshot (649).png,86.71,265799.0,1545388605,1545389662.0,
halphas,Screenshot (650).png,99.75,4926.0,1545388608,1545389665.0,
amon_ra,Screenshot (651).png,99.78,4383.0,1545388611,1545389666.0,
sabnock,Screenshot (652).png,99.68,6307.0,1545388615,1545389667.0,
flauros,Screenshot (653).png,99.51,9858.0,1545388618,1545389669.0,
forneus,Screenshot (654).png,99.61,7713.0,1545388622,1545389670.0,
flauros,Screenshot (655).png,99.5,10000.0,1545388731,1545389671.0,
forneus,Screenshot (656).png,99.61,7833.0,1545388734,1545389673.0,
barbatos,Screenshot (657).png,86.51,269852.0,1545388737,1545389674.0,
halphas,Screenshot (658).png,99.75,5009.0,1545388741,1545389675.0,
amon_ra,Screenshot (659).png,99.78,4451.0,1545388744,1545389676.0,
sabnock,Screenshot (660).png,99.68,6423.0,1545388747,1545389697.0,
flauros,Screenshot (661).png,99.5,10000.0,1545388751,1545389699.0,
forneus,Screenshot (662).png,99.61,7833.0,1545388755,1545389701.0,
flauros,Screenshot (663).png,99.49,10131.0,1545388864,1545389702.0,
forneus,Screenshot (664).png,99.6,7961.0,1545388866,1545389703.0,
barbatos,Screenshot (665).png,86.29,274238.0,1545388870,1545389704.0,
halphas,Screenshot (666).png,99.75,5097.0,1545388873,1545389706.0,
amon_ra,Screenshot (667).png,99.77,4528.0,1545388877,1545389707.0,
sabnock,Screenshot (668).png,99.67,6524.0,1545388880,1545389708.0,
flauros,Screenshot (669).png,99.49,10131.0,1545388885,1545389710.0,
forneus,Screenshot (670).png,99.6,7961.0,1545388888,1545389712.0,
flauros,Screenshot (671).png,99.49,10264.0,1545388997,1545389713.0,
forneus,Screenshot (672).png,99.6,8075.0,1545388999,1545389715.0,
barbatos,Screenshot (673).png,86.08,278351.0,1545389003,1545389716.0,
halphas,Screenshot (674).png,99.74,5196.0,1545389006,1545389717.0,
amon_ra,Screenshot (675).png,99.77,4593.0,1545389009,1545389718.0,
sabnock,Screenshot (676).png,99.67,6635.0,1545389013,1545389720.0,
